Symbol,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Ratio
MCD,320.0,24.15,22.65,23.95,0.0,-,2,2,51.66%,7.546875
MCD,350.0,53.95,52.65,54.05,0.0,-,1,0,54.69%,15.414285714285716
MCD,355.0,64.05,57.55,58.95,0.0,-,1,0,100.39%,18.04225352112676
NOC,300.0,0.57,0.0,4.3,0.0,-,-,100,234.28%,0.18999999999999997
NOC,320.0,0.05,0.0,0.05,0.0,-,2,26,107.81%,0.015625
NOC,330.0,0.05,0.0,0.05,0.0,-,15,43,98.44%,0.015151515151515152
NOC,340.0,0.06,0.0,0.05,0.0,-,1,3,89.06%,0.01764705882352941
NOC,350.0,0.2,0.0,0.8,0.0,-,-,5,112.21%,0.05714285714285715
NOC,360.0,0.03,0.0,0.05,0.0,-,1,12,71.09%,0.008333333333333333
NOC,370.0,0.37,0.0,0.05,0.0,-,-,6,62.50%,0.1
NOC,380.0,0.21,0.0,0.05,0.0,-,27,30,53.91%,0.05526315789473684
NOC,390.0,0.15,0.0,1.5,0.0,-,24,24,74.95%,0.038461538461538464
NOC,400.0,0.08,0.05,0.1,-0.02,-20.00%,2,343,44.04%,0.02
NOC,405.0,0.15,0.0,4.3,0.0,-,2,3,74.68%,0.037037037037037035
NOC,410.0,0.45,0.0,0.9,0.0,-,2,2,52.56%,0.10975609756097562
NOC,415.0,0.55,0.0,1.15,0.0,-,2,3,49.24%,0.13253012048192772
NOC,420.0,0.17,0.1,0.45,-0.23,-57.50%,5,21,33.20%,0.04047619047619048
NOC,425.0,0.3,0.25,0.7,-0.26,-46.43%,7,13,30.49%,0.07058823529411765
NOC,430.0,1.3,0.55,4.2,0.0,-,2,34,49.72%,0.3023255813953489
NOC,435.0,1.35,1.15,4.6,-0.52,-27.81%,6,94,42.09%,0.3103448275862069
NOC,437.5,2.6,1.7,2.15,0.3,+13.04%,1,4,22.40%,0.5942857142857143
NOC,440.0,2.36,2.5,2.9,-0.64,-21.33%,3,41,21.43%,0.5363636363636363
NOC,442.5,3.3,3.5,4.0,-0.4,-10.81%,12,12,21.13%,0.7457627118644067
NOC,445.0,5.0,4.7,5.3,0.1,+2.04%,7,107,20.53%,1.1235955056179776
NOC,447.5,5.72,6.3,6.9,1.72,+43.00%,25,28,20.17%,1.2782122905027933
NOC,450.0,8.3,5.9,9.3,0.25,+3.11%,1,7,23.80%,1.8444444444444448
NOC,452.5,8.17,9.1,13.3,0.0,-,4,30,37.83%,1.805524861878453
NOC,455.0,10.09,11.7,16.3,0.0,-,10,15,45.31%,2.2175824175824177
NOC,457.5,5.62,12.7,16.4,0.0,-,3,3,31.76%,1.228415300546448
NOC,460.0,13.4,16.6,21.0,0.0,-,1,7,51.47%,2.9130434782608696
NOC,462.5,8.37,18.4,23.5,0.0,-,3,13,55.30%,1.8097297297297297
NOC,465.0,6.4,21.2,26.2,0.0,-,1,1,60.47%,1.3763440860215055
NOC,470.0,21.97,26.0,31.6,0.0,-,2,1,70.70%,4.6744680851063825
NOC,472.5,24.0,29.0,31.3,0.0,-,-,0,49.17%,5.079365079365079
NOC,480.0,18.91,31.9,38.7,0.0,-,-,1,56.13%,3.939583333333333
NOC,482.5,38.02,36.3,41.6,0.0,-,-,0,63.97%,7.879792746113991
NOC,485.0,40.3,39.2,44.1,0.0,-,-,0,66.68%,8.309278350515463
PEP,145.0,0.1,0.0,0.03,0.0,-,-,1,100.78%,0.06896551724137931
PEP,150.0,0.04,0.0,0.03,0.0,-,105,82,89.84%,0.02666666666666667
PEP,157.5,0.05,0.0,0.03,0.0,-,-,10,74.22%,0.031746031746031744
PEP,160.0,0.05,0.0,0.03,0.0,-,10,17,68.75%,0.03125
PEP,162.5,0.03,0.0,0.03,0.0,-,2,44,64.06%,0.01846153846153846
PEP,165.0,0.19,0.0,0.03,0.0,-,26,55,59.38%,0.11515151515151514
PEP,170.0,0.11,0.0,0.03,0.0,-,1,42,53.52%,0.06470588235294118
PEP,172.5,0.02,0.0,0.03,0.0,-,1,51,48.05%,0.011594202898550725
PEP,175.0,0.01,0.0,0.03,-0.02,-66.67%,1,201,42.97%,0.005714285714285714
PEP,177.5,0.03,0.0,0.03,0.0,-,1,4,37.89%,0.016901408450704224
PEP,180.0,0.02,0.0,0.03,0.01,+100.00%,5,321,32.62%,0.011111111111111112
PEP,182.5,0.03,0.0,0.03,0.0,-,202,338,27.34%,0.016438356164383564
PEP,185.0,0.02,0.0,0.03,-0.04,-66.67%,10,227,22.07%,0.010810810810810811
PEP,187.5,0.04,0.02,0.06,-0.09,-69.23%,23,528,18.95%,0.021333333333333333
PEP,190.0,0.13,0.08,0.16,-0.09,-40.91%,252,455,16.26%,0.06842105263157895
PEP,192.5,0.36,0.36,0.44,-0.33,-47.83%,324,803,13.18%,0.187012987012987
PEP,195.0,1.35,1.21,1.37,-0.35,-20.59%,135,224,10.74%,0.6923076923076923
PEP,197.5,2.87,2.81,3.6,-1.43,-33.26%,14,11,15.58%,1.4531645569620253
PEP,202.5,10.71,7.7,8.8,0.0,-,29,1,34.77%,5.28888888888889
PEP,205.0,14.85,9.95,11.15,0.0,-,30,0,37.31%,7.24390243902439
PEP,212.5,23.57,17.2,19.6,0.0,-,1,0,80.52%,11.091764705882353
PM,85.0,0.2,0.0,0.1,0.0,-,-,3,57.42%,0.23529411764705885
PM,88.0,0.07,0.0,0.1,0.0,-,1,21,48.63%,0.07954545454545454
PM,89.0,0.12,0.0,0.05,0.0,-,20,23,37.89%,0.1348314606741573
PM,90.0,0.21,0.0,0.1,0.0,-,38,49,37.89%,0.2333333333333333
PM,91.0,0.06,0.0,0.1,0.0,-,6,72,32.42%,0.06593406593406594
PM,92.0,0.06,0.0,0.1,-0.04,-40.00%,6,35,26.86%,0.06521739130434782
PM,93.0,0.15,0.05,0.15,0.0,-,11,45,23.63%,0.16129032258064516
PM,94.0,0.2,0.15,0.25,-0.09,-31.03%,23,40,20.85%,0.2127659574468085
PM,95.0,0.4,0.35,0.5,-0.15,-27.27%,2,49,19.63%,0.42105263157894735
PM,96.0,0.8,0.75,0.9,-0.21,-20.79%,1,69,17.77%,0.8333333333333334
PM,97.0,1.53,1.35,1.6,-0.07,-4.38%,5,33,18.31%,1.577319587628866
PM,98.0,2.3,2.2,2.55,-1.01,-30.51%,3,101,23.34%,2.346938775510204
PM,99.0,5.2,3.2,3.5,0.0,-,5,68,27.05%,5.252525252525253
PM,100.0,4.44,4.2,4.7,0.0,-,14,21,41.99%,4.44
PM,101.0,3.84,5.2,5.6,0.0,-,20,1,43.36%,3.801980198019802
PM,102.0,4.59,6.2,6.5,0.0,-,20,0,42.77%,4.5
PSX,60.0,0.1,0.0,0.05,0.0,-,2,2,170.31%,0.16666666666666669
PSX,75.0,0.1,0.0,0.05,0.0,-,-,5,91.41%,0.13333333333333336
PSX,78.0,0.05,0.0,0.05,0.0,-,16,16,77.34%,0.0641025641025641
PSX,79.0,0.05,0.0,0.1,0.0,-,80,80,80.08%,0.06329113924050633
PSX,80.0,0.05,0.0,0.05,0.0,-,10,54,67.97%,0.0625
PSX,81.0,0.15,0.0,0.05,0.0,-,12,12,63.28%,0.18518518518518517
PSX,83.0,0.05,0.0,0.1,0.0,-,1,1,60.16%,0.06024096385542169
PSX,85.0,0.05,0.0,0.1,0.0,-,16,220,50.00%,0.05882352941176471
PSX,86.0,0.05,0.0,0.1,-0.01,-16.67%,8,32,51.37%,0.05813953488372093
PSX,87.0,0.35,0.0,0.1,0.0,-,-,2,45.90%,0.40229885057471265
PSX,88.0,0.1,0.05,0.15,-0.21,-67.74%,3,23,44.34%,0.11363636363636365
PSX,89.0,0.2,0.1,0.2,0.0,-,2,54,41.50%,0.22471910112359553
PSX,90.0,0.15,0.15,0.25,-0.1,-40.00%,351,450,37.70%,0.16666666666666666
PSX,91.0,0.27,0.3,0.4,-0.18,-40.00%,72,71,36.72%,0.2967032967032967
PSX,92.0,0.4,0.45,0.6,-0.25,-38.46%,5,156,35.25%,0.43478260869565216
PSX,93.0,0.6,0.75,0.9,-0.22,-26.83%,16,93,34.13%,0.6451612903225806
PSX,94.0,0.9,1.15,1.3,-0.4,-30.77%,5,100,32.86%,0.9574468085106382
PSX,95.0,1.83,1.7,1.85,0.0,-,7,89,32.32%,1.9263157894736844
PSX,96.0,2.5,2.35,2.55,0.31,+14.16%,3,156,32.72%,2.604166666666667
PSX,97.0,2.85,3.0,3.5,0.0,-,6,44,38.67%,2.938144329896907
PSX,98.0,3.5,3.9,4.4,0.0,-,1,46,41.80%,3.571428571428571
PSX,99.0,4.8,4.8,5.3,0.0,-,1,66,43.65%,4.848484848484849
PSX,100.0,6.36,5.7,6.3,0.86,+15.64%,1,66,49.32%,6.36
PSX,101.0,7.1,6.8,7.3,0.0,-,1,37,54.88%,7.029702970297029
PSX,102.0,8.1,7.8,8.3,0.0,-,1,16,60.16%,7.941176470588235
PSX,103.0,8.95,8.8,9.3,0.25,+2.87%,1,13,65.23%,8.689320388349515
PSX,104.0,10.38,9.8,10.3,5.28,+103.53%,1,14,70.31%,9.980769230769232
PSX,105.0,11.0,10.8,11.3,0.0,-,1,27,75.10%,10.476190476190476
PSX,106.0,11.7,11.8,12.3,0.0,-,3,8,53.13%,11.037735849056602
PSX,108.0,5.9,13.8,14.3,0.0,-,-,0,60.16%,5.462962962962963
PSX,110.0,12.9,15.8,16.3,0.0,-,97,0,66.80%,11.727272727272728
PSX,111.0,7.5,16.8,17.3,0.0,-,10,0,70.31%,6.756756756756757
PSX,112.0,14.9,17.8,18.3,0.0,-,97,0,73.44%,13.303571428571429
PSX,113.0,7.9,18.8,19.3,0.0,-,-,0,76.56%,6.991150442477877
REGN,570.0,2.8,0.0,4.3,0.0,-,-,3,160.47%,0.4912280701754385
REGN,580.0,0.7,0.0,4.3,0.0,-,-,3,152.20%,0.12068965517241378
REGN,650.0,0.5,0.0,4.3,0.0,-,-,1,96.35%,0.07692307692307693
REGN,660.0,0.35,0.0,1.5,0.0,-,1,2,71.24%,0.053030303030303025
REGN,670.0,0.3,0.05,1.2,0.0,-,16,19,62.48%,0.04477611940298507
REGN,680.0,1.0,0.0,1.5,0.0,-,-,3,57.91%,0.14705882352941177
REGN,685.0,0.2,0.0,1.45,0.0,-,15,16,54.20%,0.029197080291970805
REGN,690.0,1.2,0.0,1.05,0.0,-,-,1,54.91%,0.17391304347826086
REGN,695.0,0.83,0.0,1.5,0.0,-,10,12,55.79%,0.11942446043165468
REGN,700.0,0.05,0.0,2.2,0.0,-,3,31,57.54%,0.0071428571428571435
REGN,710.0,0.65,0.0,4.3,0.0,-,2,5,61.51%,0.09154929577464789
REGN,715.0,1.3,0.0,1.85,0.0,-,2,4,43.12%,0.18181818181818182
REGN,720.0,0.5,0.0,1.45,-0.5,-50.00%,11,9,36.43%,0.06944444444444445
REGN,725.0,0.87,0.15,0.85,-1.13,-56.50%,3,25,28.13%,0.12
REGN,730.0,1.22,0.15,1.55,-1.28,-51.20%,8,8,29.09%,0.16712328767123288
REGN,735.0,7.15,0.2,1.85,0.0,-,3,9,26.50%,0.9727891156462585
REGN,740.0,1.97,1.8,2.1,-3.72,-65.38%,13,29,23.17%,0.2662162162162162
REGN,745.0,3.92,2.75,3.3,-3.18,-44.79%,4,38,22.94%,0.5261744966442953
REGN,750.0,4.5,3.7,4.7,-4.47,-49.83%,1,31,21.85%,0.6
REGN,755.0,6.7,5.7,6.7,-0.03,-0.45%,21,41,21.06%,0.8874172185430464
REGN,760.0,10.45,8.2,9.6,-6.05,-36.67%,1,64,21.28%,1.3749999999999998
REGN,765.0,10.0,9.7,15.0,0.0,-,6,15,28.53%,1.3071895424836601
REGN,767.5,14.3,11.7,17.3,-7.5,-34.40%,2,4,30.56%,1.8631921824104236
REGN,770.0,18.13,12.7,19.2,-3.16,-14.84%,1,6,30.93%,2.3545454545454545
REGN,772.5,6.2,14.9,21.3,0.0,-,1,19,31.82%,0.8025889967637541
REGN,775.0,22.37,17.2,24.2,0.0,-,1,4,35.79%,2.886451612903226
REGN,777.5,16.1,19.0,26.8,0.0,-,3,5,38.53%,2.0707395498392285
REGN,780.0,26.42,21.6,28.7,6.55,+32.96%,5,39,38.25%,3.3871794871794876
REGN,782.5,29.2,23.9,31.1,0.0,-,1,1,39.97%,3.731629392971246
REGN,785.0,24.1,26.6,33.7,0.0,-,2,2,42.54%,3.070063694267516
REGN,787.5,9.7,28.6,36.3,0.0,-,3,3,45.09%,1.2317460317460318
REGN,790.0,28.0,30.8,38.9,0.0,-,1,29,47.62%,3.5443037974683547
REGN,792.5,23.0,33.9,41.3,0.0,-,1,0,49.17%,2.902208201892744
REGN,795.0,13.2,35.7,43.6,0.0,-,1,3,50.17%,1.6603773584905661
REGN,800.0,13.79,41.3,49.8,0.0,-,-,0,59.97%,1.72375
REGN,805.0,46.91,46.2,55.0,0.0,-,8,7,64.89%,5.827329192546584
REGN,810.0,59.3,51.6,59.5,0.0,-,1,2,66.26%,7.320987654320987
REGN,812.5,17.9,53.7,61.8,0.0,-,16,16,67.08%,2.2030769230769227
REGN,815.0,49.15,56.1,64.6,0.0,-,-,0,70.51%,6.030674846625766
REGN,820.0,57.0,60.8,68.9,0.0,-,4,3,70.29%,6.951219512195123
REGN,870.0,102.4,111.4,119.7,0.0,-,-,0,66.50%,11.770114942528737
STZ,170.0,0.05,0.0,0.25,0.0,-,-,2,123.05%,0.029411764705882356
STZ,175.0,0.05,0.0,0.25,0.0,-,-,2,111.72%,0.028571428571428574
STZ,185.0,0.31,0.0,0.25,0.0,-,-,1,90.04%,0.16756756756756758
STZ,190.0,0.15,0.0,0.25,0.0,-,1,1,79.49%,0.07894736842105263
STZ,200.0,0.78,0.0,0.25,0.0,-,12,23,58.59%,0.39
STZ,205.0,0.01,0.0,0.05,-0.04,-80.00%,392,480,41.80%,0.004878048780487805
STZ,210.0,0.08,0.0,0.3,-0.17,-68.00%,2,12,45.17%,0.0380952380952381
STZ,212.5,0.41,0.0,0.3,0.0,-,2,2,39.21%,0.19294117647058823
STZ,215.0,0.2,0.05,0.4,0.0,-,1,33,35.74%,0.09302325581395349
STZ,217.5,0.16,0.15,0.3,0.0,-,3,15,26.95%,0.0735632183908046
STZ,220.0,0.2,0.35,0.55,-0.28,-58.33%,12,274,25.05%,0.09090909090909091
STZ,222.5,0.7,0.7,0.95,0.28,+66.67%,11,15,22.53%,0.3146067415730337
STZ,225.0,1.25,1.5,1.7,0.45,+56.25%,3,19,20.44%,0.5555555555555556
STZ,227.5,2.8,2.75,3.0,1.26,+81.82%,1,60,19.02%,1.2307692307692308
STZ,230.0,3.6,4.6,5.1,0.6,+20.00%,3,24,22.00%,1.565217391304348
STZ,232.5,4.1,6.5,7.5,0.0,-,-,1,27.10%,1.7634408602150535
STZ,235.0,12.13,8.3,9.9,0.0,-,6,6,31.06%,5.1617021276595745
STZ,240.0,13.22,12.2,15.9,0.0,-,-,0,62.18%,5.508333333333334
USB,20.0,0.05,0.0,0.05,0.0,-,13,2022,178.13%,0.25
USB,20.5,0.05,0.0,0.05,0.0,-,563,565,168.75%,0.24390243902439024
USB,21.0,0.05,0.0,0.05,0.0,-,283,434,159.38%,0.2380952380952381
USB,21.5,0.05,0.0,0.05,0.0,-,187,359,150.00%,0.23255813953488372
USB,22.0,0.01,0.0,0.05,-0.02,-66.67%,4,95,140.63%,0.045454545454545456
USB,22.5,0.05,0.0,0.05,0.0,-,48,283,131.25%,0.2222222222222222
USB,23.0,0.02,0.0,0.05,0.0,-,145,818,121.88%,0.08695652173913043
USB,23.5,0.03,0.0,0.05,-0.02,-40.00%,1,62,114.06%,0.1276595744680851
USB,24.0,0.05,0.0,0.05,0.0,-,3,1097,104.69%,0.20833333333333334
USB,24.5,0.05,0.0,0.05,-0.05,-50.00%,2,239,96.88%,0.20408163265306123
USB,25.0,0.05,0.0,0.05,0.0,-,71,781,88.28%,0.2
USB,25.5,0.1,0.0,0.05,0.0,-,42,71,79.69%,0.39215686274509803
USB,26.0,0.05,0.0,0.05,-0.08,-61.54%,1174,1680,71.88%,0.19230769230769232
USB,26.5,0.09,0.05,0.1,-0.06,-40.00%,128,1168,79.30%,0.33962264150943394
USB,27.0,0.11,0.05,0.1,-0.08,-42.11%,212,1526,69.53%,0.4074074074074074
USB,27.5,0.1,0.1,0.2,-0.15,-60.00%,213,300,73.05%,0.36363636363636365
USB,28.0,0.13,0.1,0.2,-0.17,-56.67%,437,7361,61.72%,0.4642857142857143
USB,28.5,0.26,0.2,0.3,-0.18,-40.91%,196,1701,61.91%,0.912280701754386
USB,29.0,0.31,0.3,0.4,-0.24,-43.64%,209,577,58.20%,1.0689655172413792
USB,29.5,0.45,0.45,0.5,-0.3,-40.00%,310,1599,53.13%,1.5254237288135595
USB,30.0,0.7,0.6,0.75,-0.25,-26.32%,274,9488,50.29%,2.333333333333333
USB,30.5,0.9,0.95,1.05,-0.3,-25.00%,36,1465,52.54%,2.9508196721311477
USB,31.0,1.25,1.15,1.45,-0.2,-13.79%,20,723,61.91%,4.032258064516129
USB,31.5,2.2,1.4,2.2,0.7,+46.67%,76,1283,58.59%,6.984126984126984
USB,32.0,2.55,1.9,2.65,1.03,+67.76%,37,948,66.02%,7.968749999999999
USB,32.5,2.42,2.3,2.75,-0.45,-15.68%,42,1103,71.88%,7.4461538461538455
USB,33.0,3.03,2.8,3.3,0.03,+1.00%,8,949,87.89%,9.181818181818182
USB,33.5,3.9,3.2,4.1,0.8,+25.81%,1,55,69.53%,11.641791044776118
USB,34.0,4.45,3.7,4.5,0.87,+24.30%,2,106,56.25%,13.088235294117649
USB,34.5,3.97,4.2,5.1,0.0,-,1,16,83.59%,11.507246376811594
USB,35.0,5.04,4.7,5.2,0.8,+18.87%,3,33,102.34%,14.399999999999999
USB,35.5,5.2,5.2,6.1,0.0,-,1,0,96.09%,14.647887323943662
USB,36.0,5.32,5.7,6.6,0.0,-,10,391,102.34%,14.777777777777779
USB,36.5,5.8,6.2,7.1,0.0,-,1,1,108.59%,15.890410958904107
USB,37.0,6.5,6.5,7.6,0.0,-,6,0,193.75%,17.56756756756757
USB,38.0,6.4,7.7,8.6,0.0,-,5,0,125.78%,16.842105263157894
USB,38.5,6.9,8.2,9.1,0.0,-,1,0,131.25%,17.92207792207792
USB,39.0,5.46,8.7,9.6,0.0,-,-,0,136.72%,13.999999999999998
USB,40.0,8.0,9.7,10.6,0.0,-,1,0,146.88%,20.0
USB,41.0,8.4,10.7,11.6,0.0,-,1,0,157.03%,20.48780487804878
WHR,100.0,0.05,0.0,0.1,0.0,-,-,7,125.39%,0.05
WHR,105.0,0.43,0.0,0.05,0.0,-,-,1,98.44%,0.4095238095238095
WHR,110.0,0.05,0.0,0.1,-0.35,-87.50%,50,52,90.23%,0.045454545454545456
WHR,115.0,0.1,0.0,0.7,0.0,-,2,304,102.93%,0.08695652173913043
WHR,116.0,1.79,0.0,0.8,0.0,-,-,3,101.66%,1.543103448275862
WHR,117.0,1.81,0.0,0.1,0.0,-,-,11,66.80%,1.547008547008547
WHR,118.0,0.2,0.0,0.1,0.0,-,1,13,63.28%,0.16949152542372883
WHR,119.0,1.26,0.0,0.1,0.0,-,-,3,60.16%,1.0588235294117647
WHR,120.0,0.2,0.0,0.1,0.0,-,2,13,57.03%,0.16666666666666669
WHR,121.0,0.12,0.0,0.85,0.0,-,2,5,81.15%,0.09917355371900827
WHR,122.0,0.1,0.0,0.5,0.0,-,1,4,67.58%,0.08196721311475409
WHR,123.0,0.1,0.0,0.15,0.0,-,2,6,50.20%,0.08130081300813008
WHR,124.0,1.15,0.0,0.15,0.0,-,10,12,53.32%,0.9274193548387096
WHR,125.0,0.09,0.0,0.2,-0.01,-10.00%,20,40,52.64%,0.072
WHR,126.0,0.08,0.0,0.2,0.0,-,37,246,48.63%,0.06349206349206349
WHR,127.0,0.1,0.0,0.25,0.0,-,1,3,47.17%,0.07874015748031497
WHR,128.0,0.11,0.1,0.25,-0.13,-54.17%,62,72,42.97%,0.0859375
WHR,129.0,0.22,0.1,0.2,-0.13,-37.14%,4,153,36.62%,0.17054263565891473
WHR,130.0,0.3,0.15,0.3,-0.08,-21.05%,34,102,36.38%,0.23076923076923075
WHR,131.0,0.45,0.25,0.4,0.0,-,10,60,35.01%,0.3435114503816794
WHR,132.0,0.56,0.35,0.5,0.08,+16.67%,11,42,32.81%,0.4242424242424243
WHR,133.0,0.6,0.55,0.7,0.0,-,69,132,32.08%,0.4511278195488721
WHR,134.0,0.82,0.75,0.95,0.04,+5.13%,8,66,31.08%,0.6119402985074627
WHR,135.0,1.25,1.05,1.3,0.2,+19.05%,18,77,30.57%,0.9259259259259258
WHR,136.0,1.8,1.45,1.7,0.35,+24.14%,1,47,29.40%,1.3235294117647058
WHR,137.0,2.3,1.95,2.2,0.2,+9.52%,2,23,28.32%,1.678832116788321
WHR,138.0,2.7,2.55,2.85,-0.26,-8.78%,1,11,28.22%,1.956521739130435
WHR,139.0,3.45,3.3,3.6,0.0,-,3,6,28.47%,2.4820143884892087
WHR,140.0,4.12,4.1,4.8,2.94,+249.15%,1,37,38.18%,2.942857142857143
WHR,141.0,4.39,4.9,5.5,0.0,-,2,25,35.45%,3.1134751773049643
WHR,142.0,3.9,5.8,6.5,0.0,-,12,2,39.80%,2.7464788732394365
WHR,143.0,6.24,5.7,8.6,0.0,-,5,7,71.26%,4.363636363636364
WHR,145.0,4.55,7.2,10.3,0.0,-,-,2,74.17%,3.1379310344827585
WHR,146.0,6.4,8.1,11.3,0.0,-,1,1,78.76%,4.383561643835616
WHR,150.0,6.6,12.2,15.7,0.0,-,50,0,106.30%,4.3999999999999995
AAPL,50.0,0.01,0.0,0.01,0.0,-,7,9,362.50%,0.02
AAPL,65.0,0.01,0.0,0.01,0.0,-,5,15,287.50%,0.015384615384615385
AAPL,70.0,0.01,0.0,0.0,0.0,-,14,14,50.00%,0.014285714285714287
AAPL,75.0,0.01,0.0,0.01,0.0,-,24,26,243.75%,0.013333333333333334
AAPL,80.0,0.02,0.0,0.01,0.0,-,-,1,225.00%,0.025
AAPL,85.0,0.01,0.0,0.0,0.0,-,10,55,50.00%,0.011764705882352941
AAPL,90.0,0.01,0.0,0.01,0.0,-,-,1,193.75%,0.011111111111111112
AAPL,95.0,0.01,0.0,0.01,0.0,-,-,0,181.25%,0.010526315789473684
AAPL,100.0,0.01,0.0,0.0,0.0,-,5,25,50.00%,0.01
AAPL,105.0,0.01,0.0,0.01,0.0,-,5,46,150.00%,0.009523809523809525
AAPL,110.0,0.01,0.0,0.0,0.0,-,2,744,50.00%,0.009090909090909092
AAPL,115.0,0.01,0.0,0.0,0.0,-,22,481,50.00%,0.008695652173913044
AAPL,120.0,0.01,0.0,0.01,0.0,-,2,212,112.50%,0.008333333333333333
AAPL,125.0,0.01,0.0,0.01,0.0,-,30,517,98.44%,0.008
AAPL,130.0,0.01,0.0,0.01,0.0,-,1376,1634,87.50%,0.007692307692307693
AAPL,135.0,0.01,0.0,0.01,0.0,-,2,2593,78.13%,0.007407407407407408
AAPL,136.0,0.01,0.0,0.01,0.0,-,1,790,75.00%,0.007352941176470589
AAPL,137.0,0.01,0.0,0.01,0.0,-,394,478,71.88%,0.007299270072992701
AAPL,138.0,0.01,0.0,0.01,0.0,-,1,3193,70.31%,0.007246376811594203
AAPL,139.0,0.01,0.0,0.0,0.0,-,1,2205,50.00%,0.007194244604316546
AAPL,140.0,0.01,0.0,0.01,0.0,-,7,6883,65.63%,0.0071428571428571435
AAPL,141.0,0.01,0.0,0.01,0.0,-,1,3267,64.06%,0.0070921985815602835
AAPL,142.0,0.01,0.0,0.01,0.0,-,35,3405,62.50%,0.007042253521126761
AAPL,143.0,0.01,0.0,0.01,0.0,-,34,5608,59.38%,0.006993006993006993
AAPL,144.0,0.01,0.0,0.01,0.0,-,6,732,57.81%,0.006944444444444444
AAPL,145.0,0.01,0.0,0.01,0.0,-,65,5685,56.25%,0.006896551724137931
AAPL,146.0,0.01,0.0,0.0,0.0,-,125,487,25.00%,0.00684931506849315
AAPL,147.0,0.01,0.0,0.01,0.0,-,11,1030,51.56%,0.006802721088435374
AAPL,148.0,0.01,0.0,0.01,0.0,-,3,1431,50.00%,0.006756756756756757
AAPL,149.0,0.01,0.0,0.01,0.0,-,14,753,50.78%,0.006711409395973155
AAPL,150.0,0.02,0.01,0.02,0.01,+100.00%,3241,17330,50.78%,0.013333333333333334
AAPL,152.5,0.01,0.0,0.02,-0.02,-66.67%,180,5487,46.88%,0.006557377049180329
AAPL,155.0,0.01,0.01,0.02,-0.02,-66.67%,720,21427,41.02%,0.0064516129032258064
AAPL,157.5,0.03,0.02,0.03,0.01,+50.00%,386,5499,37.50%,0.01904761904761905
AAPL,160.0,0.04,0.03,0.04,0.0,-,5216,16223,32.81%,0.025
AAPL,162.5,0.06,0.05,0.06,-0.01,-14.29%,3242,10553,28.42%,0.03692307692307692
AAPL,165.0,0.12,0.11,0.12,0.0,-,8379,18764,25.10%,0.07272727272727272
AAPL,167.5,0.29,0.28,0.3,0.03,+11.54%,22139,16209,22.71%,0.17313432835820894
AAPL,170.0,0.8,0.8,0.81,0.21,+35.59%,39496,31215,21.51%,0.4705882352941177
AAPL,172.5,1.87,1.86,1.88,0.57,+43.85%,31888,17940,20.68%,1.0840579710144929
AAPL,175.0,3.6,3.45,3.7,1.07,+42.29%,4283,6593,21.97%,2.057142857142857
AAPL,177.5,6.0,5.2,5.95,1.7,+39.53%,939,914,24.71%,3.3802816901408446
AAPL,180.0,8.4,7.8,8.45,1.8,+27.27%,190,8043,32.13%,4.666666666666667
AAPL,182.5,10.45,10.15,11.0,1.0,+10.58%,62,27,40.92%,5.726027397260274
AAPL,185.0,13.02,12.45,14.0,1.67,+14.71%,12,120,63.09%,7.037837837837838
AAPL,187.5,13.98,14.45,16.55,0.0,-,18,7,72.02%,7.456
AAPL,190.0,18.0,17.05,19.5,0.9,+5.26%,9,10,90.77%,9.473684210526317
AAPL,192.5,20.05,20.35,21.15,-0.65,-3.14%,2,8,73.19%,10.415584415584416
AAPL,195.0,21.65,22.65,23.75,0.0,-,2,1,83.40%,11.1025641025641
AAPL,200.0,26.5,27.55,29.2,0.0,-,1,1,75.00%,13.25
AAPL,205.0,32.55,32.6,34.15,-0.85,-2.54%,1,1,84.96%,15.878048780487802
AAPL,210.0,40.05,37.5,39.2,0.0,-,2,0,91.80%,19.07142857142857
AAPL,235.0,73.4,62.65,64.2,0.0,-,-,0,142.77%,31.234042553191493
AAPL,250.0,84.58,77.4,79.0,0.0,-,-,0,207.72%,33.832
ADSK,135.0,0.07,0.0,0.3,0.0,-,1,3,158.20%,0.05185185185185185
ADSK,140.0,0.05,0.0,0.1,0.0,-,8,8,124.61%,0.03571428571428571
ADSK,145.0,0.05,0.0,0.2,0.0,-,15,15,122.66%,0.034482758620689655
ADSK,150.0,0.13,0.0,0.3,0.0,-,-,4,116.41%,0.08666666666666667
ADSK,155.0,0.15,0.0,0.3,0.0,-,-,5,103.13%,0.0967741935483871
ADSK,160.0,0.21,0.0,0.05,0.0,-,4,6,70.70%,0.13124999999999998
ADSK,165.0,0.08,0.0,0.25,0.03,+60.00%,1,37,75.00%,0.048484848484848485
ADSK,167.5,0.1,0.0,0.1,0.0,-,1,3,59.96%,0.05970149253731343
ADSK,170.0,0.1,0.0,0.15,0.01,+11.11%,2,17,57.62%,0.05882352941176471
ADSK,172.5,0.34,0.0,0.15,0.0,-,1,1,51.95%,0.19710144927536233
ADSK,175.0,0.1,0.0,0.15,-0.01,-9.09%,2,110,51.86%,0.05714285714285715
ADSK,177.5,0.42,0.0,0.2,0.0,-,2,13,48.15%,0.23661971830985915
ADSK,180.0,0.1,0.05,0.15,-0.15,-60.00%,5,151,39.06%,0.05555555555555555
